node1_norm,node2_norm,weight
keep,regularly,42
addicted,drug,39
mental,working,99
save,sometimes,61
cause,mental,235
explain,side,25
knowledgeable,stand,17
means,stay,138
degree,show,43
shower,sleep,106
huge,support,23
although,suck,5
state,terrible,16
almost,basic,14
certainly,possible,14
sleep,thought,218
body,together,78
desire,direction,31
often,useful,37
process,share,94
per,share,16
average,weight,36
handle,simple,24
lift,test,7
handle,useful,6
free,sport,26
mention,two,23
rather,wife,7
movie,online,26
sometimes,track,41
development,mindset,45
difficult,last,78
drop,sleep,43
explain,leave,39
entire,whole,43
anger,butt,51
app,seem,9
example,practice,161
bed,note,34
depend,routine,17
base,basic,20
clean,hobbies,18
believe,connection,62
brain,physical,110
brain,suggest,55
huge,value,29
doubt,far,13
definitely,related,4
sit,worry,39
add,source,16
benefit,terrible,9
high,whenever,55
money,university,135
balance,opportunity,6
general,simply,25
therapist,upset,16
enjoy,mood,28
bunch,pay,5
comment,create,31
possible,space,30
high,miserable,27
cry,suggestion,1
develop,seriously,19
figure,living,101
living,manage,63
happiness,music,30
find,natural,44
room,speak,43
group,throw,28
eat,shower,63
exercising,game,14
bunch,see,18
anger,challenge,9
growth,understand,74
cycle,growth,15
definitely,side,20
dad,order,22
example,support,81
scared,value,17
ever,mine,39
feeling,training,26
difficult,food,67
develop,full,44
career,environment,20
environment,expectation,11
compare,tell,95
okay,stop,107
stop,suck,40
happen,key,34
important,perfect,106
handle,less,24
another,compare,95
late,zone,31
comfort,eat,35
concept,eat,15
prepare,success,23
chance,heart,19
apply,media,23
account,picture,13
job,purpose,76
passion,second,9
passion,win,10
brain,putting,37
judge,process,26
fact,means,112
hear,list,53
means,soon,33
path,usually,22
list,serious,9
connect,serious,6
exercising,job,12
social,ultimately,19
made,sex,54
excuse,little,26
able,student,86
alone,possible,47
kid,pay,163
begin,depression,102
admit,interest,11
age,pursue,30
completely,middle,9
admit,possible,9
anymore,car,51
anymore,impossible,15
eventually,student,17
barely,sort,9
impossible,opportunity,14
degree,teach,53
cool,incredibly,4
reply,somewhere,4
mother,wonder,11
normal,stick,33
behavior,consider,64
country,reach,19
learn,light,52
choose,okay,87
offer,sometimes,52
childhood,perfect,4
imagine,public,6
imagine,made,46
event,group,111
attractive,sometimes,55
date,per,20
last,piece,57
key,show,50
need,shame,47
account,read,30
pain,solution,29
although,instead,26
inner,overcome,18
bring,honestly,25
guess,joke,21
back,experienced,24
easy,guide,29
experienced,spend,19
meet,writing,56
another,relax,24
fun,personal,47
consider,rid,15
light,open,23
allow,gain,10
benefit,reach,34
happiness,rid,12
belief,full,25
amount,guide,12
decided,perspective,12
increase,lazy,10
joy,society,15
pattern,two,42
fine,show,53
describe,literally,9
clear,uncomfortable,7
belief,mood,11
honest,practice,29
listen,strength,7
cold,jump,13
apps,run,19
app,entire,6
improve,pattern,18
explain,repeat,11
improve,task,75
language,weird,10
difference,nice,26
dad,drink,44
consistent,skill,36
consistent,simply,22
finish,meditate,5
happen,mention,15
forward,game,59
fake,personal,5
diet,forward,10
dream,fuck,96
comment,gym,42
badly,comment,24
pay,practice,115
lie,listen,44
male,reason,24
feed,figure,11
natural,whenever,7
natural,training,9
motivated,saying,14
turn,walking,24
describe,tell,29
completely,mood,24
jump,keep,27
health,wrong,92
exactly,health,25
respond,show,49
extra,opportunity,16
highly,require,9
honest,method,11
call,finish,30
conversation,random,39
fun,simple,62
currently,simple,18
girlfriend,ton,13
generally,important,46
food,prepare,44
fat,phone,8
complete,sit,39
company,order,19
order,per,30
likely,success,72
suggest,whether,17
online,share,54
chance,return,9
already,fear,125
difficult,shape,12
decent,drive,10
body,throw,51
immediately,shit,13
account,girl,28
friend,true,137
second,working,42
making,ton,13
basic,show,25
fun,tv,30
chance,motivation,32
bed,cool,24
second,writing,43
choice,multiple,11
sound,wish,44
little,sport,18
little,wear,19
certainly,notice,10
comfortable,judge,23
comfortable,ready,12
event,research,15
case,honest,31
part,save,76
normal,number,17
back,putting,55
come,personality,80
hate,voice,49
hate,text,46
book,quickly,39
agree,already,28
hand,quickly,17
affect,program,6
meaningful,school,29
leave,reality,32
business,consider,56
definitely,project,10
order,recognize,20
general,rule,15
find,public,20
especially,forget,23
internet,mind,35
similar,worth,22
choose,wear,31
benefit,leave,32
phone,type,25
throw,type,17
internet,purpose,16
rid,space,11
build,hit,88
drop,excuse,5
maintain,play,30
human,unless,28
search,second,15
see,switch,17
reason,regularly,12
anyone,beautiful,50
routine,sound,59
activity,wrong,50
hear,regularly,6
break,perfect,43
attention,workout,12
perfect,serious,7
slow,version,3
alone,space,34
event,speak,41
early,poor,15
maintain,several,5
constantly,kind,78
constantly,type,30
perhaps,weight,14
honest,sure,23
friend,provide,28
basic,often,21
honest,truly,33
exactly,treat,20
encourage,honest,6
genuinely,handle,1
fact,fail,108
away,option,57
shouldnt,side,8
attract,call,19
fight,simply,48
pain,risk,16
respect,seriously,23
especially,recommend,28
regardless,win,8
character,willing,5
character,discover,10
approach,message,11
gain,lose,62
affect,benefit,34
ability,sure,25
pain,skin,16
skin,water,76
quality,sit,16
multiple,research,7
friendships,reduce,3
rid,stay,14
buy,end,67
friend,mess,47
comment,kid,39
finally,front,25
meditation,smoke,22
consistently,passion,3
expect,okay,51
doctor,limit,5
listen,source,23
develop,recognize,44
information,view,34
check,kill,13
simple,somewhere,12
meal,writing,11
picture,young,20
course,laugh,19
build,unfortunately,14
key,process,66
method,recommend,21
area,prove,12
little,smart,14
computer,little,8
pain,video,57
option,youtube,18
easily,talk,52
certainly,reduce,3
provide,top,17
basic,tip,7
brother,interested,7
else,purpose,31
actual,sad,7
big,nobody,51
bear,slowly,5
back,mentally,54
ahead,social,16
amazing,second,29
ahead,eye,8
realize,side,69
often,reflect,27
lifestyle,responsibility,5
describe,reflect,4
anyway,language,9
attempt,head,16
attempt,research,11
anxiety,decide,33
impact,version,10
happy,little,84
interesting,simple,22
friend,incredibly,26
real,save,51
account,fix,8
current,cycle,11
energy,poor,18
fault,open,16
confidence,meaning,9
job,toxic,59
choose,nobody,36
easy,extra,22
choose,degree,66
front,information,15
google,search,40
guide,order,15
abuse,level,15
child,say,128
enjoy,hit,51
sleep,struggle,109
often,several,34
quite,struggle,50
badly,strength,9
sit,strength,14
discipline,pull,5
teach,totally,10
actively,shower,2
base,maintain,20
lesson,limit,3
connect,prepare,5
busy,parent,21
literally,phone,47
excuse,truth,18
contact,offer,15
gym,prepare,29
power,speak,49
childhood,voice,8
crazy,exercise,14
acknowledge,completely,10
drink,sex,38
joy,skill,23
schedule,student,19
college,hurt,43
direction,wife,4
horrible,notice,7
boyfriend,girlfriend,20
difficult,professional,27
purpose,regardless,7
check,whenever,18
busy,whenever,9
parent,provide,55
delete,emotion,6
absolutely,specific,11
heres,quickly,8
tend,wrong,53
course,funny,13
busy,dad,8
energy,uncomfortable,15
include,media,43
adult,family,79
connect,real,38
include,ready,8
continue,man,71
sad,woman,50
continue,resource,17
nobody,suggest,6
response,somehow,4
benefit,setting,25
present,weird,7
practice,responsibility,38
extra,story,6
tough,useful,3
affect,nobody,28
affect,aspect,21
perhaps,sort,12
extremely,specific,10
catch,challenge,11
confidence,pain,30
allow,remove,23
full,huge,19
left,source,11
memory,three,14
case,yeah,11
enough,half,25
line,push,15
discover,shitty,2
three,willing,19
mine,seem,11
field,tell,29
enough,information,42
doubt,enough,22
fulfil,remember,23
drink,real,78
run,weird,28
rule,worth,25
answer,per,16
drink,system,38
highly,rather,16
heart,story,57
average,normal,28
human,prove,22
compare,information,26
compare,quality,15
case,remove,10
regularly,type,9
smart,soon,12
coffee,suggest,10
likely,plenty,8
likely,maintain,24
eye,kill,20
eye,prove,3
eye,regularly,7
power,unless,11
multiple,power,6
explain,number,19
development,explain,8
event,slow,7
ignore,maintain,8
coffee,sport,8
anger,information,6
exist,poor,9
anger,development,1
doubt,quality,7
none,normal,10
boring,partner,7
avoid,option,30
forget,reach,26
excuse,order,14
overcome,relate,6
quality,working,14
fact,mention,11
perfect,perhaps,11
option,position,26
miserable,perspective,5
otherwise,perhaps,9
solution,task,50
mistakes,prove,12
extremely,message,11
comfort,solution,9
soon,struggle,27
drink,waiting,8
beautiful,kid,31
car,forward,23
company,expect,23
proud,regardless,8
position,willing,6
drug,waste,24
hobbies,worried,6
impact,zone,7
activity,cycle,29
everything,lately,11
blame,boyfriend,7
capable,lead,20
ex,success,3
exercising,suffer,13
moving,program,8
exercising,pattern,2
adult,gym,18
push,sport,17
save,suffer,18
friendships,save,7
normal,win,14
boyfriend,mention,6
position,young,19
obviously,probably,29
ass,living,18
bed,drop,16
catch,sex,13
challenge,therapist,15
lost,understanding,22
lost,music,41
general,top,14
happen,recommend,30
cause,recommend,39
sex,share,62
ignore,quickly,8
look,suggestion,25
connect,woman,44
basic,enough,16
buy,reality,13
language,young,16
making,wake,25
hate,wake,56
definitely,recommend,35
definitely,send,8
list,text,22
early,key,24
ahead,text,5
apps,quality,4
deal,push,53
horrible,last,29
hear,horrible,18
buy,hope,19
caring,enough,11
away,caring,19
date,true,71
hear,house,53
absolutely,fall,29
deserve,waste,22
caring,pain,8
judge,low,16
almost,fight,58
lately,need,16
lol,wrong,25
grade,wrong,56
health,honestly,40
doctor,guess,8
major,pain,11
absolutely,room,15
together,totally,10
left,yeah,14
drink,schedule,49
sign,system,10
believe,emotionally,38
business,emotionally,11
related,suffer,9
fill,quite,10
happy,sick,14
alone,several,15
sorry,tv,8
gym,opinion,16
barely,manage,15
smart,standard,6
book,clearly,18
made,treat,44
catch,means,19
base,together,24
aspect,language,4
individual,loss,16
inner,loss,8
risk,truly,18
crazy,finally,23
although,anxious,11
girlfriend,regret,12
easily,house,13
drug,research,13
deserve,fine,4
future,necessary,27
future,remove,13
abuse,emotional,50
meaning,regret,3
impossible,method,2
anymore,level,37
identify,study,40
motivation,smile,10
forget,impact,10
forever,power,11
improve,partner,36
huge,internet,11
cold,never,56
fuck,workout,25
confidence,sport,26
socially,zone,8
answer,upset,16
quit,waiting,5
average,growth,8
caring,together,7
definitely,laugh,7
limit,pass,7
live,unhealthy,14
experienced,pretty,8
explain,quit,18
abuse,angry,24
meet,natural,17
follow,sorry,28
hold,otherwise,15
alcohol,party,28
reflect,slowly,2
constant,stick,11
constant,quickly,2
add,seriously,9
line,personality,5
ass,decision,6
fill,lol,3
dopamine,general,20
journey,workout,20
finish,honestly,10
city,crazy,6
push,young,39
cry,young,19
basically,likely,21
wife,wrong,31
happen,nature,24
expectation,kill,5
happy,source,27
regular,school,22
girl,likely,56
attract,sound,28
insecure,listen,13
especially,stupid,21
fine,result,27
human,main,26
attract,task,3
risk,type,12
anxious,success,24
overcome,seek,26
depressed,truth,13
male,power,11
power,shitty,6
beautiful,challenge,12
actual,successful,8
comfort,whenever,8
accomplish,truth,9
boundaries,line,18
fake,obviously,4
clothes,male,9
decided,exact,6
meaning,wish,11
entire,society,20
kill,young,19
funny,house,8
anger,nice,15
ready,support,17
abuse,forward,7
admit,anyway,10
country,scared,20
anger,broke,5
challenge,esteem,7
cool,entire,11
ass,watch,24
ability,interested,19
expect,necessary,11
attractive,clear,14
literally,therapist,26
super,touch,7
promise,shame,2
attitude,friend,18
number,switch,5
finally,personality,15
effort,loss,21
recommend,routine,41
currently,joy,6
fill,knowledgeable,20
account,broke,4
connect,describe,6
miserable,writing,7
deserve,listen,33
girlfriend,seek,13
tough,whole,9
eating,ready,27
currently,fault,3
country,emotionally,6
poor,win,18
badly,degree,28
line,naturally,5
responsibility,stop,45
regret,video,23
aware,exercise,26
term,zone,11
regret,version,15
lol,sometimes,46
busy,worry,22
dad,send,26
enjoy,explore,59
full,ton,10
clean,comfortable,20
honest,save,14
male,sport,5
music,possible,26
attempt,grow,31
fine,journey,12
continue,miserable,12
absolutely,lie,18
ignore,ton,4
perspective,resource,8
short,straight,8
admit,schedule,3
boundaries,exercising,1
chance,peace,9
encourage,wait,5
affect,easy,28
aspect,worth,15
mentioned,side,10
support,wake,19
childhood,idk,7
esteem,pay,16
badly,related,11
extremely,stay,46
bunch,moment,6
lol,soon,10
amazing,listen,29
character,however,22
emotion,position,15
fail,trouble,15
attractive,hurt,14
decision,insecure,14
hobbies,search,8
aware,succeed,11
large,passion,8
extra,quick,5
addicted,porn,120
hit,skin,11
funny,require,6
routine,succeed,11
mother,value,21
read,toxic,29
exercising,watch,17
assume,listen,18
lift,personal,16
strong,switch,6
anger,check,10
belief,couple,12
individual,youtube,10
exercising,youtube,9
diet,hit,21
busy,diet,5
specific,toxic,6
prove,toxic,7
busy,effect,3
project,succeed,13
lazy,three,15
blame,busy,6
bother,lift,3
bear,worried,3
drive,top,17
awesome,lift,5
idk,push,9
depressed,term,16
full,loss,11
side,smoke,20
lift,smoke,9
hang,weed,13
begin,journaling,24
clothes,journaling,2
cold,prove,7
guide,lack,18
include,side,23
app,first,37
connect,ignore,5
anyway,company,10
although,save,13
insecure,ugly,18
computer,include,7
graduate,natural,3
anxiety,define,22
horrible,keep,23
calm,drink,14
bed,feed,12
exactly,wake,25
fine,rid,4
music,ton,15
drop,information,6
horrible,motivated,2
balance,coffee,2
big,cry,24
almost,relax,11
clean,lead,40
entire,tv,8
app,soon,15
grateful,top,6
adult,trauma,24
depression,heres,9
develop,heres,15
impossible,support,11
force,honest,17
reality,solution,21
fight,heres,13
impact,treat,8
connection,respect,17
circumstance,drug,3
boundaries,crazy,3
heres,loss,5
clear,putting,17
ass,wonder,6
affect,consistently,12
hurt,information,15
interest,travel,25
routine,treat,13
confident,skin,25
immediately,lift,1
delete,stick,10
course,decent,11
graduate,side,17
decent,quickly,2
part,ugly,36
pretty,toxic,23
certainly,hope,5
lack,receive,15
boyfriend,send,18
luck,quit,10
ass,luck,6
degree,several,20
perfect,regardless,6
necessarily,shower,1
lol,miss,8
decided,horrible,10
addicted,speak,4
addicted,mentioned,6
fulfil,wrong,15
joke,system,5
fill,view,10
necessary,top,16
motivated,uncomfortable,3
making,similar,17
comfort,consistent,9
journey,sort,16
left,waking,7
health,mistakes,25
save,super,16
grade,lift,3
lifestyle,natural,10
boundaries,toxic,25
music,repeat,9
laugh,pattern,3
lift,university,4
awkward,identify,3
graduate,simple,6
appreciate,setting,9
major,miss,5
appreciate,value,38
awesome,perhaps,5
slowly,suffer,21
increase,voice,10
emotionally,media,9
agree,bring,20
hit,understanding,9
actively,solution,6
interesting,smoke,9
online,switch,6
follow,piece,23
finally,fitness,8
language,weed,1
dopamine,open,10
exist,personality,14
aware,explain,13
front,super,4
increase,mood,17
idk,online,35
fun,shower,10
suffer,useful,6
attractive,extremely,18
heart,lazy,6
idk,text,8
sick,somehow,4
identify,journaling,8
business,relax,8
nature,regret,4
human,tough,11
concept,meditation,13
surround,waste,6
city,mentioned,5
connection,genuinely,20
fix,miserable,15
current,experienced,8
due,socially,19
plus,totally,2
desire,totally,9
doubt,miserable,3
god,key,6
age,clearly,8
pass,setting,7
joy,remind,7
slow,zone,7
exact,long,9
hurt,train,6
decision,lately,5
individual,weed,5
together,unhealthy,8
inner,toxic,17
forward,wrong,54
club,suck,11
lately,unfortunately,2
development,party,4
laugh,successful,6
voice,walking,7
huge,struggled,7
average,hair,11
fat,lonely,9
account,weird,6
bother,confident,4
number,responsibility,7
desire,ton,8
marry,wish,19
basic,incredibly,7
fit,shouldnt,9
active,hobbies,9
boundaries,workout,2
mom,response,9
figure,ready,13
constant,nice,6
fast,handle,9
anymore,clear,22
option,super,9
complete,explore,10
deserve,lead,29
basically,define,6
average,basic,10
overall,wear,6
kill,version,9
ex,video,15
group,solve,13
edit,treat,8
event,plus,6
blame,experienced,3
meaning,sorry,9
human,journaling,5
constantly,forever,5
bring,unhealthy,9
dopamine,ready,5
ahead,increase,10
connect,cry,4
bunch,inner,2
personality,smile,10
doctor,routine,13
doctor,mentally,6
fulfil,push,12
comment,specific,16
comment,movie,11
random,university,6
catch,forever,2
middle,touch,1
huge,trauma,10
carry,esteem,3
ugly,university,4
actual,attention,3
coffee,left,6
environment,helpful,12
regular,search,2
anyways,personality,4
anyways,possibly,1
idk,listen,11
society,uncomfortable,10
mental,struggled,23
joy,recently,5
ugly,wake,5
short,unhealthy,3
mom,purpose,9
connect,explain,8
ex,otherwise,5
ass,meditate,1
journey,terrible,8
clear,lazy,10
afraid,gain,1
key,terrible,1
kill,shitty,7
experienced,piece,4
dopamine,genuinely,2
explore,terrible,1
fake,middle,2
pressure,recognize,11
gain,limit,5
basic,graduate,7
emotion,mention,6
mess,ready,2
count,currently,2
graduate,increase,4
recommend,smile,11
fulfil,lost,7
definitely,somewhere,6
handle,woman,29
media,mom,13
ass,capable,5
listen,ruin,3
ex,number,7
balance,count,4
experienced,glad,2
slowly,toxic,8
inner,reduce,2
company,promise,8
gone,worried,7
tool,treat,9
anxious,define,3
fault,solve,3
badly,journal,8
expectation,half,5
cut,mention,6
check,obviously,7
clean,serious,5
anger,track,3
mention,rest,7
fear,study,111
college,parent,482
believe,thinking,431
difficult,thinking,115
able,money,385
avoid,perfect,31
cycle,research,10
although,give,61
course,lead,81
hair,system,10
short,turn,56
answer,first,162
tell,turn,261
little,turn,90
call,proud,38
eat,unhealthy,73
ever,mind,385
always,shouldnt,49
kid,mind,74
age,head,64
horrible,judge,6
read,value,121
always,drop,57
great,quickly,21
drop,thought,31
schedule,setting,26
main,never,44
happy,seem,61
apply,decide,33
listen,worth,57
need,parent,340
middle,see,31
anyone,tell,379
fuck,made,130
kid,young,209
beat,especially,12
badly,middle,20
grade,pain,17
base,grade,15
plenty,smart,7
poor,smart,11
hit,imagine,21
happy,long,142
desire,often,111
behavior,whole,42
die,relationship,44
clear,mother,15
moment,present,493
skill,wonder,29
hurt,whole,63
everything,look,172
angry,come,88
eye,made,59
kind,less,204
bed,remember,92
whatever,young,65
begin,whatever,90
aware,young,24
car,three,30
listen,word,150
listen,moving,34
front,living,25
less,state,93
brain,smile,32
depression,meditation,87
energy,peace,21
energy,prove,21
peace,usually,8
field,meditation,12
simply,system,55
first,tell,380
first,natural,37
kinda,should,31
family,little,136
bear,little,19
believe,luck,40
eye,girl,130
away,trouble,24
face,family,169
play,somewhere,26
luck,write,17
drink,fat,49
opportunity,strong,49
challenge,understanding,54
country,thinking,42
easily,least,29
encourage,motivation,9
deal,successful,29
community,learn,103
often,relationship,216
recently,working,33
note,trust,17
child,complete,20
fill,present,16
become,contact,41
attention,either,51
comment,message,35
attention,busy,18
deal,turn,128
happiness,happy,484
offer,view,25
offer,perspective,23
find,manage,82
first,productive,62
early,result,57
business,important,135
either,value,69
behavior,quit,34
ready,train,5
find,lost,153
never,passion,64
practice,worry,77
amazing,willing,6
emotion,tip,24
hand,training,24
story,whatever,89
average,first,45
far,two,142
call,far,82
choose,level,93
level,word,73
achieve,generally,16
grow,thinking,181
class,means,55
conversation,voice,59
develop,teach,55
man,whatever,184
always,jump,26
build,tool,78
forget,making,34
exercise,see,92
see,wish,110
please,read,96
school,weird,126
face,wear,121
judge,wish,19
ignore,muscle,7
alone,healthy,99
bring,lack,56
ask,mind,122
constantly,improve,66
behavior,sorry,26
normal,sort,34
currently,journey,29
comfort,dad,9
making,try,98
account,pretty,20
poor,talk,30
break,wish,40
book,need,437
certain,made,53
made,major,30
far,less,116
video,write,178
degree,write,58
video,youtube,557
plan,simply,65
create,interest,108
however,reduce,23
open,purpose,40
blame,skill,25
important,woman,231
hate,woman,283
least,watch,138
buy,truly,21
heart,truly,52
making,stick,50
class,completely,83
completely,finish,27
fix,responsibility,25
fault,include,3
internet,search,20
close,run,79
choice,everything,66
mindset,plan,71
plan,top,49
computer,job,98
benefit,social,53
decision,first,136
activity,method,30
begin,stress,65
college,pick,73
allow,lose,98
break,happen,73
benefit,study,89
free,remember,87
process,stand,19
history,imagine,8
comfort,skill,78
exist,practice,27
lose,passion,20
key,value,51
failure,seek,52
internet,party,5
grow,never,426
completely,grow,105
guess,sex,31
kinda,quite,18
constantly,ex,14
ex,willing,7
ask,spend,191
everything,physical,58
create,fuck,104
physically,thinking,32
begin,interest,79
story,try,116
event,see,72
feeling,little,152
catch,part,42
instead,sometimes,226
notice,sometimes,145
sometimes,view,57
inner,sometimes,35
party,realize,51
kid,sound,73
fall,sound,58
already,voice,40
human,remember,99
moment,worried,20
future,support,78
deal,forget,33
figure,meditation,39
source,word,27
conversation,support,45
calm,notice,20
fall,repeat,12
helpful,three,15
active,miss,2
entire,voice,11
constantly,strong,38
approach,find,90
another,luck,23
play,specific,51
drop,play,53
saying,solve,17
class,respond,23
case,walking,15
big,pursue,69
consider,path,69
improve,soon,19
constant,proud,2
content,project,18
almost,approach,28
blame,stop,48
second,soon,26
fail,track,42
name,parent,41
define,human,41
hurt,treat,71
career,pay,242
career,field,132
attention,heres,17
several,task,20
fact,long,128
force,two,88
practice,set,175
anymore,young,64
early,sense,31
continue,process,71
force,wake,40
either,path,43
base,happy,38
happy,responsibility,30
pain,reason,123
create,low,52
lonely,truth,6
lonely,upset,6
character,important,56
angry,sit,35
food,physical,92
basic,history,12
admit,run,17
broke,story,40
high,live,223
lazy,play,56
ability,game,62
mental,play,142
confidence,moment,102
lesson,name,12
strength,try,35
require,seem,44
enough,failure,67
add,build,132
gym,weight,427
growth,gym,28
common,plan,29
create,lift,18
accomplish,fun,15
fail,stick,104
opportunity,truly,56
common,reach,24
note,strength,9
hope,should,36
actually,far,73
improve,woman,96
free,fun,78
