node1_norm,node2_norm,weight
decide,standard,14
kinda,talk,84
away,piece,50
open,please,41
family,talk,376
party,working,21
alone,terrible,32
college,country,74
finally,test,34
none,project,5
cut,throw,19
awkward,depressed,12
remember,together,81
doctor,enough,22
kind,serious,38
addiction,willing,8
business,due,32
party,sort,6
amazing,high,59
seek,whole,24
eventually,result,55
example,pick,89
anymore,joke,30
job,top,96
male,social,21
believe,large,30
least,worry,52
large,together,11
male,scared,11
somewhere,try,35
create,horrible,11
course,unless,17
lol,trust,13
meet,struggled,11
little,rule,26
awkward,often,30
become,bother,17
text,unless,10
deep,home,66
extremely,whole,44
choose,fully,36
personal,respond,35
complete,hold,26
talk,yeah,86
difficult,end,54
child,two,97
either,emotion,74
community,force,16
low,talk,109
badly,mess,21
learn,left,109
chance,conversation,44
sit,turn,117
actually,decision,51
making,movie,18
setting,watch,26
show,totally,19
business,setting,18
lesson,power,25
run,sex,43
chance,speak,38
energy,engage,36
relax,stop,26
cause,consider,96
literally,reason,118
development,whole,16
awesome,gone,2
important,little,105
direction,kid,9
direction,eventually,19
awkward,butt,45
nice,push,32
ignore,short,19
food,move,119
memory,share,30
grade,music,25
date,video,75
hate,left,103
video,worth,60
eat,girlfriend,26
fast,guy,63
grade,mine,12
drop,often,18
lifestyle,productive,19
continue,little,50
party,phone,14
helpful,keep,58
decision,learn,201
always,regularly,22
easy,human,48
believe,tool,58
skill,wake,27
ask,include,39
energy,workout,54
energy,individual,36
related,worry,3
add,include,43
require,useful,16
quit,state,43
attractive,porn,31
benefit,simple,49
confident,money,58
future,standard,16
increase,main,17
bed,quite,35
discover,figure,17
motivation,type,61
absolutely,motivation,32
buy,energy,30
buy,physical,15
challenge,regularly,11
smile,wrong,31
slowly,walk,43
fast,slow,93
likely,whether,43
confidence,list,59
guide,play,24
reach,run,99
choice,exercising,6
actually,front,29
realize,task,92
average,important,52
addiction,phone,102
busy,friend,45
basically,write,89
happy,name,22
big,crazy,52
sound,zone,19
begin,comfortable,39
crazy,picture,7
achieve,parent,95
begin,surround,20
choice,tv,20
dream,feed,13
feed,teach,11
extra,succeed,3
conversation,interesting,170
concept,tell,31
stop,top,31
last,perfect,70
key,stay,56
fun,true,68
develop,require,97
concept,develop,35
exist,successful,15
successful,zone,16
exist,slowly,4
comfort,pursue,33
online,personal,50
lie,true,96
belief,simple,47
concept,power,18
belief,information,46
information,plenty,8
program,proud,5
last,text,69
productive,thinking,71
achieve,belief,111
ability,carry,6
job,passion,161
case,live,66
case,kind,73
connect,free,27
badly,connect,10
aware,normal,24
money,wonder,39
admit,gym,6
country,deal,31
strong,therapy,35
deep,exercise,77
completely,graduate,26
admit,strong,10
normal,offer,12
barely,moving,6
reply,ultimately,2
eat,sound,84
normal,working,27
lesson,normal,8
first,passion,47
set,shame,11
number,stop,33
instead,move,177
decision,stand,27
kid,simply,34
anymore,side,38
interested,side,23
anxiety,enough,104
guy,personality,181
multiple,terrible,4
find,judge,49
continue,woman,62
natural,study,22
average,research,11
pay,youtube,51
home,lead,90
full,waste,43
sign,working,12
anymore,honestly,55
belief,butt,60
enjoy,music,166
often,plus,12
free,provide,57
respect,speak,72
eating,group,37
kid,writing,45
experienced,sit,10
send,state,21
carry,meditation,11
immediately,pain,12
benefit,teach,26
benefit,nature,11
community,eye,14
country,send,4
please,thought,98
break,describe,12
judge,sort,7
clear,mood,17
admit,build,16
actively,notice,13
balance,space,8
fail,power,51
consistent,meal,19
memory,value,27
memory,personal,18
apps,reach,13
basically,memory,28
exercising,true,7
drive,internet,16
damn,game,22
damn,success,3
failure,muscle,27
family,joy,35
average,incredibly,4
professional,saying,16
eat,schedule,84
average,motivated,6
highly,task,16
absolutely,opportunity,12
accomplish,unless,6
already,successful,78
successful,travel,6
field,home,34
random,saying,19
almost,text,30
appreciate,behavior,24
currently,find,73
hobby,stop,27
include,pretty,34
addiction,talk,30
chance,lazy,14
average,prepare,9
begin,pressure,28
kill,treat,13
maintain,strength,15
learn,promise,45
seem,successful,34
excuse,happy,22
decent,ready,2
decision,impact,42
choice,impact,19
example,suppose,34
home,regardless,13
lost,mental,116
lazy,mental,34
schedule,sit,52
back,fully,39
bed,making,48
assume,realize,34
ton,video,37
cool,future,19
course,lie,42
explain,usually,38
single,writing,51
lie,single,20
coffee,writing,17
coffee,yeah,5
suck,unless,16
field,great,53
comfortable,woman,95
present,track,6
left,trouble,15
quite,upset,10
ex,receive,4
continue,suffer,40
continue,remove,6
currently,weed,15
guy,meaning,24
group,hate,130
general,making,15
less,reality,75
choose,leave,102
leave,mine,20
least,useful,28
although,share,29
look,phone,94
enough,forward,32
rid,worth,11
buy,wear,53
large,multiple,8
however,unless,24
engage,pay,23
literally,society,21
content,reduce,7
achieve,willing,34
fitness,follow,20
look,recommend,67
enough,means,85
gym,tv,32
almost,quickly,18
failure,writing,44
order,routine,54
apply,consistently,9
beat,consistently,4
kind,suffer,71
phone,wake,162
human,job,58
partner,pull,9
specific,treat,17
grateful,three,31
honestly,research,10
call,should,172
fill,less,39
plenty,remember,22
certain,helpful,29
continue,genuinely,9
phone,relax,25
environment,wake,13
highly,level,20
opinion,support,38
circumstance,type,13
choose,eye,36
guide,plan,27
order,suggestion,7
forget,however,41
meditation,physical,62
connection,meal,1
quality,shame,3
aspect,public,7
finally,mind,62
compare,stress,24
guess,ready,13
current,expect,22
kill,limit,5
plan,recognize,25
behavior,source,29
meal,working,22
look,smart,63
fight,last,109
event,forward,32
method,unfortunately,4
actually,conversation,73
easily,improve,23
incredibly,muscle,7
deep,helpful,18
afraid,call,60
conversation,version,11
barely,personality,6
heres,muscle,17
information,shape,11
back,literally,124
hear,relax,10
anxious,aware,17
job,reality,79
home,line,29
describe,line,6
common,young,19
imagine,pursue,32
seriously,whole,21
finish,literally,22
confident,eye,55
lie,stick,39
specific,willing,17
basically,hurt,42
shape,simply,15
amount,hold,33
badly,writing,38
clean,whether,17
putting,teach,10
journal,trouble,3
home,quick,19
deep,easily,21
position,set,22
living,practice,81
peace,skill,15
either,journey,29
meal,require,14
basically,depression,75
house,online,63
ex,room,7
club,improve,22
break,university,30
develop,overcome,45
means,unless,29
couple,trust,14
necessary,parent,21
effect,low,31
friend,sort,70
currently,whatever,29
hold,online,28
adult,include,14
sad,unless,6
cut,judge,10
bring,somehow,12
base,waking,5
complete,fill,17
drink,soon,30
huge,naturally,7
party,switch,1
active,video,14
happy,whenever,35
family,hobby,29
club,money,19
face,nobody,63
country,room,13
energy,weird,24
aspect,lack,27
esteem,left,14
top,useful,4
consistent,smart,13
smart,strength,13
addiction,pretty,33
feed,fix,9
emotional,order,63
shape,training,11
number,receive,9
big,otherwise,19
define,however,26
emotion,surround,17
fear,huge,36
improve,setting,27
city,entire,10
professional,top,10
app,little,20
far,literally,41
literally,push,27
fault,great,14
feeling,number,33
everything,number,32
coffee,happy,18
effect,man,42
body,normal,120
remember,smart,52
remember,unfortunately,11
bed,cause,88
deal,eye,34
remove,sense,17
age,language,22
answer,multiple,22
cry,notice,11
effect,fall,34
early,smart,20
difficult,system,32
base,human,65
case,pull,13
ignore,quite,13
maintain,quite,11
amount,soon,24
note,suggest,23
cry,likely,4
eye,lie,38
pass,plenty,4
tired,unless,6
cry,wonder,8
belief,rule,31
ability,large,23
increase,kill,8
fake,send,6
alcohol,exist,6
highly,pull,4
multiple,unfortunately,8
act,imagine,48
badly,likely,28
answer,behavior,46
rest,tough,9
literally,nice,39
everything,solution,24
hate,quality,14
nice,version,14
version,waste,19
activity,mention,8
encourage,interest,12
excuse,smile,9
quick,stay,27
boring,cool,30
boring,interest,62
order,return,14
key,tool,24
forward,guy,48
proud,video,25
begin,proud,28
level,offer,34
finally,provide,11
mess,moving,4
position,smart,8
active,beautiful,1
challenge,professional,34
pretty,totally,28
poor,understand,49
money,party,30
city,system,6
community,potential,26
maintain,middle,3
challenge,ex,7
male,totally,4
beautiful,shouldnt,8
sometimes,walking,27
adult,child,157
drug,win,19
mental,normal,62
pain,win,28
ahead,complete,9
balance,totally,3
big,mention,20
act,dad,37
parent,power,35
truth,whole,27
drink,honestly,23
grateful,terrible,6
lifestyle,regularly,2
fight,pretty,63
drink,therapy,41
hit,include,13
come,train,25
making,message,14
complete,hear,17
cut,professional,12
ability,wear,9
effect,reply,5
actively,girl,11
sex,wish,42
amazing,upset,7
decent,sense,6
experienced,kinda,4
depressed,reality,22
mom,reality,12
absolutely,lack,23
doctor,push,23
eventually,tough,6
promise,sort,10
finally,horrible,14
guy,lol,90
couple,super,24
sound,waking,18
hate,suggest,20
career,slowly,11
ruin,two,19
define,short,12
discover,god,14
honestly,lost,44
acknowledge,kind,26
name,reflect,3
current,second,21
bother,fail,7
god,less,40
seriously,whatever,20
act,include,36
picture,term,11
remind,writing,14
effect,return,10
knowledgeable,voice,10
judge,language,9
development,god,7
boring,provide,9
although,nature,11
clearly,necessarily,2
basically,event,24
crazy,short,11
doubt,hit,11
part,ton,35
abuse,deal,41
exactly,ignore,10
boyfriend,close,30
away,base,52
natural,quite,13
constant,emotional,10
position,prove,5
abuse,attempt,11
comfortable,truth,12
explore,position,2
education,interested,19
hope,online,16
awesome,guess,4
look,resource,15
benefit,fitness,13
environment,overall,4
badly,end,91
feed,journal,4
less,trauma,25
almost,risk,18
develop,sad,17
force,personal,46
motivation,shower,17
slowly,whatever,38
age,confidence,80
experienced,fuck,19
number,sound,41
run,super,46
follow,totally,18
account,crazy,4
account,hair,2
alcohol,instagram,1
cut,pass,15
friendships,see,19
honestly,send,10
hang,hobbies,24
gain,ugly,4
quickly,term,15
decent,guy,27
handle,reality,15
opinion,waste,31
guess,interested,29
dopamine,quit,51
high,slowly,38
eventually,surround,8
manage,ultimately,8
maintain,surround,11
healthy,ultimately,17
crazy,far,15
fulfil,waking,2
level,naturally,23
impossible,sure,9
attractive,sound,34
contact,usually,21
influence,rather,21
emotional,truly,46
adult,seek,22
dad,failure,23
overcome,require,19
cool,front,8
drug,overcome,12
god,influence,6
main,throw,7
impossible,pressure,3
never,toxic,93
realize,toxic,79
deserve,horrible,16
porn,show,59
friendships,leave,9
influence,late,9
broke,grade,15
die,hobbies,12
totally,uncomfortable,5
addicted,tool,8
childhood,dude,3
expectation,stop,22
common,nice,10
least,putting,40
comment,youtube,27
happen,mom,67
kind,zone,31
drink,genuinely,8
completely,obviously,21
single,slowly,24
obviously,second,10
consistent,date,10
suffer,voice,19
admit,waste,13
tough,walk,15
fit,heres,12
brother,lazy,11
force,funny,4
glad,never,15
several,waste,11
connection,totally,8
develop,tend,48
appreciate,lonely,6
carry,value,11
excuse,explain,9
enough,voice,37
gym,related,20
drug,whole,41
awkward,train,3
clothes,short,12
general,recommend,25
missing,push,9
explain,turn,31
absolutely,decided,20
random,search,8
alcohol,miserable,4
admit,two,27
attempt,short,15
education,quite,15
head,ruin,16
basically,physically,16
bear,position,6
fix,ugly,22
less,sorry,32
aspect,true,28
meaningful,middle,3
give,skin,30
lol,moment,23
shouldnt,sleep,18
basic,cause,22
add,trouble,8
quick,support,7
cold,opinion,4
fight,note,12
proud,tough,10
large,shouldnt,3
adult,basic,14
character,regularly,3
emotionally,healthy,36
currently,honest,10
impact,sign,8
cut,plus,4
assume,real,27
necessarily,real,3
level,worry,24
google,worry,8
honestly,solution,10
blame,push,22
acknowledge,afraid,8
fitness,view,9
responsibility,worried,3
anger,lift,3
hopefully,slowly,3
car,peace,11
chance,training,12
comfortable,development,5
forward,inner,28
busy,throw,5
prepare,stress,26
low,muscle,28
die,main,9
include,kill,9
catch,discipline,4
naturally,provide,7
seriously,useful,5
catch,education,4
mine,strength,3
mess,should,22
appreciate,childhood,6
alone,cut,38
project,proud,15
encourage,motivated,5
insecure,stop,30
clothes,okay,20
city,suck,16
productive,teach,8
mentally,trouble,4
struggled,terrible,4
bear,close,13
define,man,51
motivation,nobody,16
fill,waste,18
current,water,21
extra,knowledgeable,10
meal,train,4
motivation,unhealthy,15
dude,prepare,2
sign,zone,10
education,relationship,22
meet,peace,21
option,young,22
impact,young,9
almost,peace,4
identify,truly,31
emotional,loss,19
consistent,understanding,11
define,solution,8
impact,repeat,7
club,identify,3
club,strength,1
impact,inner,11
consistent,experienced,8
relax,say,17
especially,track,9
extremely,recommend,10
meditate,together,3
count,wake,19
class,hobby,39
generally,lifestyle,5
hold,weed,16
die,shape,9
esteem,notice,20
none,part,21
basically,sad,18
sort,terrible,6
act,gone,22
die,respond,9
active,lie,6
cold,sad,5
drop,natural,7
search,slowly,3
circumstance,lack,19
exist,loss,3
boyfriend,lesson,5
admit,cause,18
test,trouble,13
idk,lol,27
source,suggestion,2
busy,lonely,13
first,handle,40
left,similar,16
emotional,schedule,10
gone,online,11
honestly,super,32
prepare,standard,4
tell,waking,10
comfort,otherwise,5
attempt,idk,2
relate,word,15
due,idk,21
approach,regardless,4
natural,solution,7
maintain,mention,2
barely,boyfriend,7
country,internet,11
affect,suggestion,2
fault,note,6
cause,version,22
company,pattern,4
fully,research,7
path,weight,31
damn,meaning,4
adult,mood,5
naturally,pay,14
setting,slow,4
contact,student,12
acknowledge,class,7
mood,overall,17
edit,require,6
eat,shitty,18
entire,naturally,4
full,multiple,5
safe,seriously,6
character,influence,11
account,figure,10
account,general,3
healthy,receive,21
mentioned,routine,11
anyone,dopamine,18
awesome,meal,3
blame,clean,16
instagram,waking,2
explore,smoke,2
decent,expect,6
fine,kinda,7
development,reflect,8
esteem,feed,4
effect,hopefully,3
drive,quickly,6
contact,diet,6
quick,sorry,6
accept,mentioned,13
doubt,society,8
practice,sad,19
movie,per,3
deep,deserve,31
cry,putting,4
cry,dark,12
meaningful,wake,4
busy,honest,8
basic,define,7
adult,unhealthy,2
key,physically,6
busy,shitty,3
anxious,shame,8
light,slowly,16
drive,lonely,12
approach,boring,7
die,sign,7
cry,lack,12
pattern,pursue,11
direction,surround,5
acknowledge,heres,6
related,treat,6
voice,weird,20
skin,voice,7
laugh,reply,5
fully,miss,4
caring,miss,1
glad,program,4
caring,general,4
entire,mess,9
die,immediately,7
bring,trauma,22
okay,trauma,27
please,quite,19
google,whenever,6
personality,somehow,9
deal,travel,5
opportunity,regardless,5
addiction,awkward,1
barely,skin,3
big,idk,33
addicted,unless,1
support,totally,14
anymore,reduce,5
enjoy,impact,31
affect,literally,14
affect,choice,26
exact,sense,6
online,public,13
blame,online,9
fine,forever,5
lonely,name,4
angry,standard,6
amazing,main,5
country,fall,14
general,waking,3
clearly,nice,15
hobby,idk,2
idk,though,16
tip,understanding,14
horrible,joke,4
confidence,waiting,14
overcome,wife,2
hang,honest,11
develop,unfortunately,9
lazy,zone,9
belief,discipline,11
activity,trauma,13
behavior,overall,11
jump,toxic,4
content,walking,3
engage,receive,4
cry,tool,2
guide,mindset,16
cause,exact,11
pursue,unfortunately,3
dark,regardless,5
opportunity,surround,18
lie,respond,8
standard,water,6
complete,regular,7
touch,willing,6
regular,tv,4
degree,strength,9
addicted,lazy,5
blame,perhaps,5
barely,movie,5
admit,journey,7
app,toxic,4
eat,position,12
multiple,recommend,8
generally,water,9
success,therapy,18
smart,tip,12
capable,rule,2
jump,method,3
capable,related,1
nature,ugly,5
head,mentioned,11
ultimately,zone,3
degree,journey,19
teach,unhealthy,2
development,internet,5
guess,physically,5
meaningful,sex,15
muscle,waiting,4
ruin,watch,13
routine,shame,3
afraid,shame,8
anxious,pattern,17
genuinely,overcome,4
environment,shitty,5
finally,perspective,13
busy,reality,4
grateful,super,10
accomplish,capable,12
certainly,though,8
cut,grade,16
deserve,hair,3
addicted,suggest,2
graduate,unfortunately,2
fine,quick,6
addicted,else,4
judge,totally,9
hope,otherwise,3
front,physically,7
encourage,lost,7
attempt,quality,4
cry,public,5
front,meal,3
anxious,perfect,42
fill,history,9
genuinely,sense,15
anxious,individual,3
current,define,13
close,meaning,9
incredibly,okay,11
include,possibly,3
direction,lonely,2
story,trauma,31
define,return,3
attitude,lesson,4
potential,super,6
moving,seriously,3
per,uncomfortable,2
incredibly,rid,1
anxious,waking,2
couple,pressure,17
depression,thinking,151
lift,weight,372
strong,trouble,13
grade,scared,35
parent,place,282
therapist,woman,60
badly,home,111
complete,lead,44
big,decided,107
set,term,121
hobbies,thinking,49
least,skill,120
ever,never,1026
stop,super,25
bunch,school,22
body,money,200
kind,see,257
deep,happy,67
head,kid,95
always,mental,209
behavior,connect,13
begin,come,253
live,perspective,69
last,thinking,238
moment,understand,234
travel,understand,19
already,willing,47
desire,travel,13
setting,stick,29
esteem,seem,15
learn,state,127
school,story,225
food,instead,183
adult,pretty,35
deserve,fuck,84
middle,set,18
joy,lost,22
middle,term,8
grade,sport,27
enough,example,136
journal,sort,14
mind,need,316
easy,succeed,36
job,quit,329
amazing,pretty,52
die,pattern,8
moment,ultimately,23
attempt,present,20
family,struggle,155
hang,whatever,32
eye,parent,44
brother,home,126
kid,return,20
degree,lost,64
girlfriend,lost,71
pick,scared,31
girlfriend,hair,9
dream,mind,91
accept,dream,77
move,realize,244
girl,quality,34
living,write,163
create,sense,164
food,smile,16
peace,simply,25
give,whole,225
limit,never,28
natural,school,26
build,though,58
anyone,build,114
girl,luck,26
away,guess,74
couple,instead,53
face,two,131
least,write,210
fat,luck,5
esteem,kid,25
club,hang,28
give,success,200
company,set,35
means,motivation,76
pretty,schedule,39
everything,learn,297
job,note,32
real,recently,29
cut,often,60
check,order,32
awesome,forget,9
angry,either,42
handle,manage,18
develop,enjoy,116
fitness,meaning,7
anxiety,sense,140
aware,open,45
car,moment,62
expect,realize,80
path,read,100
body,suffer,100
moment,view,45
desire,free,49
path,research,37
less,set,160
add,plan,95
add,finish,21
boundaries,schedule,6
reduce,three,18
direction,girl,17
diet,need,122
leave,likely,20
sure,truth,20
difference,house,14
amount,side,28
comfortable,require,15
certainly,require,10
imagine,walk,30
personal,successful,53
build,city,31
fact,school,221
choose,fact,112
car,sense,27
reach,word,61
begin,solve,20
car,reach,33
average,choice,20
exist,related,8
perhaps,program,7
possibly,program,2
attempt,solve,10
study,try,252
ignore,voice,37
course,result,88
drink,tired,80
allow,training,29
girlfriend,job,152
family,finally,139
absolutely,clean,16
butt,clothes,40
muscle,read,51
forward,fuck,50
dude,wish,6
sorry,term,17
human,win,31
fake,type,7
need,opportunity,148
ever,physical,161
far,find,134
give,large,45
face,improve,78
far,maintain,15
never,show,335
accept,guy,150
almost,recently,49
desire,present,53
begin,list,78
body,information,63
build,share,151
average,write,34
major,plan,42
decided,history,15
information,three,27
butt,fear,170
dream,job,252
man,media,108
able,happiness,119
enjoy,heart,40
certain,media,50
house,media,36
fail,heart,24
afraid,possible,33
dream,effort,58
forward,moving,204
always,means,170
forget,sleep,66
include,watch,42
answer,include,31
crazy,never,83
fat,likely,13
create,position,31
compare,family,99
accomplish,book,70
rule,value,49
choose,similar,35
pick,play,138
direction,lack,44
choose,seem,47
fear,lose,164
continue,name,23
buy,drive,41
knowledgeable,system,40
free,party,13
room,word,40
deep,field,31
desire,drive,63
growth,realize,59
believe,mental,220
base,key,24
concept,see,36
fall,food,92
fully,happy,22
lifestyle,whatever,37
lose,sleep,139
accomplish,boyfriend,8
ever,sign,64
feeling,sign,61
enjoy,willing,47
anxious,last,69
fun,lead,57
lead,whether,75
apply,force,39
happy,opportunity,47
act,head,90
deep,value,83
comment,low,22
although,program,8
create,talk,140
ability,try,78
find,view,67
ever,repeat,82
come,source,51
feeling,worried,27
first,personal,121
sound,story,67
instead,wait,32
calm,pretty,16
anxiety,cycle,43
entire,remember,39
completely,moment,127
active,word,13
process,wonder,18
clearly,hold,11
character,hold,21
entire,strong,20
human,inner,43
angry,type,23
crazy,reality,19
ability,source,23
line,wait,8
awesome,entire,5
clearly,worried,3
character,upset,6
listen,though,42
online,two,84
fix,thinking,92
friend,test,53
understand,useful,37
dark,understand,35
fix,wrong,96
real,understanding,47
confident,simple,39
present,specific,26
pursue,school,131
everything,sex,58
part,progress,146
party,pick,9
first,nice,89
finish,realize,52
family,watch,169
alone,depressed,77
tend,try,55
list,rest,62
college,track,28
entire,literally,45
community,true,31
ask,professional,24
butt,huge,83
force,need,148
accept,else,88
boundaries,feeling,64
means,relationship,126
able,fill,38
lonely,thinking,39
desire,means,93
decision,trust,86
happiness,upset,11
ex,girlfriend,43
luck,read,20
book,luck,31
luck,personal,11
choose,sick,11
order,research,21
discipline,poor,5
actually,computer,25
look,quickly,34
affect,healthy,55
game,hang,74
find,win,44
car,easily,8
allow,try,140
area,find,139
deal,look,123
enjoy,force,82
build,lift,68
set,several,18
eat,opportunity,16
however,per,23
effort,several,18
close,strength,13
reach,short,32
amount,send,16
catch,note,4
catch,research,8
consistent,fitness,7
everything,knowledgeable,78
man,standard,73
exist,guy,43
exist,spend,52
fully,sleep,31
influence,less,19
difference,play,39
clear,fun,23
free,level,68
clear,sense,63
mother,none,8
long,specific,52
school,specific,55
attempt,kid,14
see,tip,36
missing,result,13
calm,choice,15
amount,often,62
high,treat,61
return,value,22
develop,word,90
alone,motivation,49
mind,value,121
anymore,option,29
fast,party,11
present,useful,9
however,seem,89
broke,weird,12
explain,say,114
generally,spend,51
regardless,stupid,5
amazing,deep,32
boring,muscle,4
show,sleep,138
free,graduate,25
pain,somehow,16
amount,healthy,81
almost,lack,64
little,perspective,22
easily,safe,4
fully,never,62
allow,hope,23
body,date,131
purpose,quality,13
approach,fully,6
place,tired,58
journey,whatever,53
journey,real,54
far,useful,19
half,spend,91
lack,place,109
age,saying,72
attitude,happen,28
girlfriend,lazy,10
emotional,serious,19
ever,putting,88
hold,passion,19
