node1_norm,node2_norm,weight
choice,girlfriend,11
decided,party,8
soon,water,8
easy,moment,44
away,plan,24
boring,talk,60
nice,sit,25
come,desire,39
back,expect,41
share,simple,27
lift,useful,9
context,lesson,5
consequence,live,9
community,engage,13
ability,half,10
ever,far,58
notice,speak,39
constant,drop,4
escape,lifestyle,1
opinion,spend,12
lose,shit,78
room,sex,12
decision,great,42
energy,research,8
decision,effect,17
fast,worry,15
connection,physical,10
regularly,suggest,3
ever,means,66
ever,worthless,17
job,means,57
made,means,39
loser,means,11
difficult,success,29
desire,manage,14
build,rather,45
large,value,11
sleep,student,13
bring,research,11
bring,rarely,1
research,science,13
compare,hate,46
play,pretend,10
country,living,41
role,whole,9
kind,worry,17
eat,far,25
buy,human,9
food,together,19
explore,hold,7
group,therefore,10
grow,happen,80
house,long,54
pretty,purpose,14
fit,generally,3
fit,necessary,1
comfort,first,37
fun,path,14
insight,worry,3
constantly,mindset,25
development,relationship,19
expect,happen,44
achieve,explain,14
happen,saying,20
big,major,8
ever,fully,17
easy,parent,37
chase,easy,13
alive,means,6
almost,connect,5
certain,early,28
sister,state,8
anxiety,live,101
please,receive,7
public,receive,4
play,tend,26
realize,saying,13
saying,view,10
poor,treat,5
god,view,22
boyfriend,plan,13
perfect,win,6
nice,sure,22
nice,young,32
finish,little,6
judge,paper,5
little,soon,20
difference,move,10
lack,music,18
helpful,journey,11
sense,slowly,11
doctor,gone,6
admit,lonely,4
talk,whole,96
build,complete,27
interest,pretend,6
laziness,learn,14
bear,high,21
energy,huge,17
add,food,37
continue,rarely,3
standard,writing,2
company,stupid,5
due,happy,23
business,realize,14
benefit,eating,16
English,judge,3
family,free,69
lose,sit,28
passion,state,11
pass,treat,10
anxiety,sure,22
place,terrible,8
date,family,75
date,parent,67
act,two,60
nice,selfesteem,9
cheat,selfesteem,4
little,woman,25
moving,university,6
butt,rid,8
anger,try,32
likely,see,38
look,reach,32
likely,never,25
country,learn,32
always,lazy,35
always,perfect,33
always,system,17
fun,live,48
available,great,7
easy,personal,16
comfort,place,13
meet,relax,10
cause,circumstance,26
amount,least,22
eye,head,63
emotion,movie,7
comfort,home,23
fun,proud,6
experienced,fun,5
lazy,therefore,3
case,conversation,25
energy,provide,13
awareness,close,8
majority,perfect,3
front,god,5
gain,proud,4
country,present,3
music,understanding,5
circumstance,system,9
comfort,forever,3
awareness,provide,9
provide,relax,5
grateful,individual,5
front,immediately,5
carry,compassion,4
culture,gift,1
gain,soul,3
empathy,travel,1
admit,honest,4
forward,rest,10
choice,emotion,31
choice,reaction,9
exercise,increase,16
back,explain,41
English,pay,7
attention,sport,10
deal,fake,9
internet,period,2
excuse,part,16
real,road,8
fine,two,23
fail,word,50
fail,shape,6
buy,fix,8
incredibly,tv,1
business,talk,22
man,powerful,16
alone,forward,20
chance,light,9
childhood,root,9
ego,train,4
top,walk,9
finally,selfesteem,5
internet,music,6
core,great,8
play,yeah,27
example,single,30
cool,write,16
single,worth,18
deal,heres,12
cool,pay,6
lazy,ton,10
basically,laziness,4
couple,productive,7
bed,increase,6
activity,prove,4
gone,gym,11
drink,type,16
present,sport,2
routine,track,13
attitude,wear,5
buy,move,43
attractive,find,77
else,honestly,13
appreciate,last,36
apologize,trouble,4
allow,read,53
course,valuable,6
possible,recommend,16
content,simply,17
necessarily,role,3
benefit,sick,6
hit,three,8
boring,look,10
escape,stop,13
become,valuable,14
relationship,soul,11
include,money,28
clear,fail,19
important,setting,18
progress,teacher,13
event,setting,5
find,truly,77
complain,great,9
easy,truly,30
party,sure,11
appreciate,pull,6
challenge,explain,5
drop,insecurities,3
check,least,23
allow,perception,12
success,view,23
shame,somewhere,4
important,text,9
recommend,wrong,5
part,unless,10
argument,often,24
act,raise,12
willing,word,10
consider,support,48
consider,subject,8
differently,hold,6
subject,support,4
belief,character,9
recommend,view,8
apply,argument,5
correct,engage,3
important,poor,10
ability,live,35
happy,improve,31
meaningful,often,16
body,discover,5
discover,healthy,5
choice,suggest,6
gift,stress,1
diet,science,6
explore,meaningful,4
kind,turn,39
comment,factor,4
great,mess,6
easy,routine,28
message,order,5
mess,wake,5
plenty,win,4
deal,remove,10
rather,task,23
read,whenever,16
ability,meet,15
drive,keep,32
ability,career,11
absolutely,completely,24
draw,game,17
friendships,grade,6
build,meet,77
buy,uncomfortable,4
college,purpose,20
recommend,term,12
method,plenty,1
important,social,41
human,mental,41
clear,whatever,30
especially,fear,44
listen,type,28
calm,car,5
full,source,9
skill,state,31
decision,emotional,40
emotional,useful,13
consistently,mistakes,1
happy,line,10
head,lack,53
choose,reality,56
made,sure,32
courage,school,8
move,task,31
child,pursue,8
courage,front,2
language,open,21
affect,bring,8
passion,smile,3
please,save,10
growth,sell,3
everything,none,12
rid,stick,7
general,simple,12
education,escape,2
business,maintain,1
judge,smart,18
advantage,example,16
made,smile,12
ask,probably,21
comment,professional,8
avoid,main,13
front,parent,25
face,ie,5
follow,kid,28
light,phone,10
anxious,check,8
badly,drop,19
interest,online,38
consider,feeling,65
explore,value,10
prove,valuable,3
image,note,5
act,judge,51
gym,spend,28
girlfriend,phone,15
decide,level,16
answer,regardless,4
constantly,long,40
draw,family,5
notice,room,14
believe,function,6
result,society,41
consequence,consider,6
create,mine,6
mine,provide,3
back,trust,62
overall,path,3
hand,society,15
overall,society,2
plenty,relationship,6
friendship,stay,11
allow,bunch,8
friendships,normal,8
certain,thought,44
emotional,hurt,49
avoid,look,59
fear,immediately,16
fail,reach,41
partner,setting,2
growth,improve,18
majority,mental,5
either,perhaps,15
approach,lost,7
lack,potential,23
attractive,process,19
adhd,type,8
end,extra,5
big,important,25
achievement,real,8
level,potential,29
consistent,sit,7
gt,role,5
emotional,enough,27
class,making,21
develop,family,53
spot,two,5
failure,leave,19
differently,result,2
clear,spot,4
late,okay,38
desire,okay,14
achieve,phone,21
ruin,sleep,11
age,ignore,14
age,respond,7
far,try,58
comment,try,32
anyone,social,22
probably,replace,3
replace,whatever,7
late,replace,8
background,eventually,1
genuinely,imagine,4
degree,recently,6
complain,share,13
actually,outcome,13
avoid,partner,23
base,miss,5
hand,imagine,19
forget,moving,6
amount,approach,3
sure,usually,21
hang,tough,3
guy,otherwise,6
amount,hate,23
nice,purpose,14
company,okay,11
external,option,1
remind,reward,2
encourage,opinion,5
find,man,70
calling,lose,4
whole,worried,4
schedule,stay,24
job,teacher,27
away,real,30
city,money,34
date,front,10
identify,run,21
discover,drink,1
sell,system,9
anywhere,student,3
discover,front,2
away,constantly,21
fix,manage,10
ahead,fear,8
lead,suffer,23
consider,hang,7
easy,function,7
often,therapy,38
therapy,water,4
eye,thought,50
difference,fuck,11
last,therapy,42
alone,teacher,18
class,constant,7
response,show,26
human,less,80
follow,memory,10
fall,truth,15
easily,therefore,3
conscious,professional,3
respect,shit,57
job,suffer,37
moving,run,14
anyone,drop,4
buy,completely,13
shitty,strong,11
decide,partner,19
fight,waiting,1
angry,asshole,10
mine,see,13
actively,give,8
raise,tell,12
man,special,10
actually,understand,35
head,waste,37
however,sex,25
asshole,share,2
mine,raise,1
extreme,honestly,1
shit,suffer,33
depressed,follow,12
afraid,smart,29
quiet,trust,7
activity,understanding,15
tell,tough,11
internet,talk,23
back,wear,30
first,suffer,39
end,term,22
book,honestly,34
saying,teacher,9
university,whatever,10
listen,somewhat,3
course,somewhat,10
lack,loser,6
hair,motivation,8
calm,motivation,5
eventually,regret,11
hair,provide,2
interact,wear,3
calm,interact,4
actually,emotional,23
actually,burn,6
heres,leave,12
company,successful,18
ability,environment,11
emotionally,perception,4
conversation,quiet,32
fill,stupid,3
behaviour,keep,17
manage,understand,12
track,understand,3
please,properly,6
child,understanding,15
commit,understanding,7
commit,include,3
case,mine,1
sorry,stay,22
activity,gym,26
acknowledge,play,11
stay,victim,17
fuck,soon,30
suggest,wrong,6
bear,feeling,22
made,necessarily,4
suppose,though,13
ego,sometimes,4
imagine,understand,10
able,identify,11
available,play,11
describe,speak,9
far,share,31
culture,rather,13
course,history,8
conversation,death,8
allow,protect,10
necessarily,together,3
quite,suppose,10
catch,quite,8
force,multiple,3
dream,ego,13
drive,internal,6
remind,subject,1
cost,language,1
catch,subject,2
concept,project,8
consequence,culture,1
function,return,1
death,necessarily,1
confidence,soon,15
dark,woman,10
insecure,often,13
career,father,8
fuck,rule,23
deep,weed,6
leave,limit,6
abuse,kind,13
high,understanding,21
attitude,true,11
alive,sense,10
human,level,31
individual,low,10
force,seek,9
conscious,seek,6
general,state,19
constant,whether,6
insight,reality,3
express,quite,4
general,present,8
knowledgeable,regret,2
effect,insight,3
attitude,conscious,4
conscious,perceive,5
particular,perceive,3
serious,stand,5
basically,belief,18
selfish,stop,13
lift,loss,2
set,walk,29
catch,train,3
asshole,enjoy,3
comfortable,play,32
ahead,game,10
become,twice,5
enough,tldr,7
book,sad,16
develop,girl,57
instead,progress,26
achieve,shit,40
ass,health,5
potential,together,7
currently,setting,4
twice,win,1
girl,ruin,26
basically,success,22
achieve,language,12
cold,excuse,8
bed,short,13
else,relate,4
thinking,whole,34
interest,whenever,19
computer,quite,9
club,online,8
shut,though,4
account,anyone,8
laugh,parent,17
instagram,last,13
date,natural,7
completely,otherwise,6
clean,fun,19
house,tip,4
movie,tip,4
instagram,name,3
awkward,involved,1
food,forget,21
kind,stay,36
romantic,saying,1
hang,surround,3
cause,incredibly,14
common,watch,12
fun,ugly,18
friendship,probably,3
alcohol,smoke,17
English,graduate,4
harsh,lazy,3
reach,shitty,6
current,program,5
entire,program,7
actively,example,15
main,upset,1
spend,unless,4
sleep,weed,30
constantly,emotion,25
expectation,progress,5
expectation,productive,7
limit,productive,4
factor,fill,5
fill,harm,3
account,meditate,1
actual,butt,8
tell,walk,39
feeling,whenever,32
actually,definitely,23
beautiful,social,14
insecure,social,15
drive,happy,11
else,sure,20
correct,sure,5
chase,thought,10
attract,part,8
dad,friend,28
little,male,3
girl,therefore,5
realize,sound,4
easily,realize,8
big,powerful,9
somebody,sound,2
baby,sound,3
motivated,turn,4
protect,value,18
contact,fear,35
actual,head,9
true,video,36
adult,emotion,20
awkward,emotion,7
joy,nice,6
chase,nice,14
depend,video,8
awesome,especially,4
aside,sex,2
course,likely,15
almost,regular,5
powerful,strong,24
correct,usually,7
behavior,correct,10
reach,smart,15
protect,reach,7
fine,whether,9
pressure,whether,9
fight,party,4
early,emotional,10
reject,stupid,3
cut,risk,6
aside,teach,2
awesome,general,2
easily,smart,10
correct,imagine,9
dad,unhappy,5
powerful,scared,3
attract,include,4
comfort,easily,5
baby,obviously,1
cycle,weak,3
information,prepare,7
motivation,sister,4
hate,walking,4
kill,moment,20
late,young,55
anymore,ex,21
currently,ex,7
eye,skin,20
argument,first,14
family,properly,15
brother,listen,15
advantage,speak,5
free,half,16
argument,soon,4
anyway,mine,4
die,kinda,13
escape,mother,3
drug,nature,4
broke,country,6
context,correct,3
apart,joy,3
become,yeah,17
gym,stop,56
expectation,kind,8
gym,reason,24
move,potential,18
emotion,yeah,9
conversation,youtube,10
acknowledge,allow,26
dude,expect,5
miserable,youtube,3
ability,setting,4
mindset,outcome,13
simple,wear,7
accept,exactly,21
contact,university,7
sister,understanding,4
cold,hang,3
interest,piece,7
fill,successful,5
ever,rarely,4
food,rarely,2
motivation,switch,4
bed,decent,3
rarely,short,4
achievement,honestly,1
making,push,15
push,text,4
pick,suppose,2
cycle,finally,11
fit,train,3
clothes,white,4
actual,clear,4
involved,major,1
pretty,properly,3
kick,watch,7
okay,type,20
lucky,weird,1
class,lift,4
respond,weak,6
empathy,instead,7
human,maintain,6
lie,seek,14
seek,side,8
compassion,journey,7
empathy,poor,5
empathy,perfectly,1
happen,valuable,7
behavior,future,61
age,regret,19
character,eat,4
special,success,8
member,stress,4
cheat,valuable,1
addiction,feedback,2
fuck,plus,4
definitely,meal,4
social,space,12
information,partner,5
always,extra,9
engage,whole,8
brain,compassion,5
boyfriend,mental,13
fail,function,8
offer,test,4
language,specific,6
answer,meaning,23
cold,worry,3
physically,react,2
choose,road,12
age,although,16
sorry,strong,18
decision,financial,10
ass,throw,4
honestly,relationship,42
engage,relationship,29
another,decent,5
ruin,see,13
always,quit,34
leave,weird,22
bunch,fast,6
try,working,46
extra,need,11
find,save,18
look,uncomfortable,25
awareness,working,2
alive,though,1
hit,thinking,8
quick,thinking,9
absolutely,hope,5
quick,remember,11
remember,unique,18
either,fair,5
emotion,prefer,3
almost,available,1
grateful,okay,8
fair,okay,6
cool,figure,7
benefit,opinion,15
gym,stress,20
close,position,5
avoid,immediately,12
afraid,middle,4
physical,treated,4
alive,attractive,4
lesson,present,9
communication,insecure,2
calm,insecure,2
kindness,search,2
advantage,succeed,5
appearance,factor,3
background,lost,4
anxiety,company,17
game,perfectly,6
truth,waste,16
light,specific,3
cut,joke,7
calling,music,2
three,wrong,10
first,reply,12
blame,woman,51
bother,enough,4
believe,consistent,9
easy,subject,5
important,solution,17
bother,show,7
call,quick,12
deserve,necessarily,1
internal,study,6
pay,power,19
afford,sleep,10
perfectly,plan,4
quote,usually,2
notice,quote,5
fault,worry,6
level,switch,6
desire,pick,12
exercise,necessarily,3
failure,suffer,19
earn,failure,4
suffer,view,12
responsibility,simple,13
diet,simple,6
couple,responsibility,4
attitude,decide,8
fault,program,3
identify,youtube,5
sell,youtube,5
diet,responsibility,2
buy,count,3
include,reply,3
assume,internal,3
afford,willing,3
easily,switch,3
attitude,solution,5
generally,internal,1
deeply,peace,4
balance,force,2
meet,protect,8
diet,shit,20
prepare,turn,9
diet,whole,12
burn,practice,4
motivation,remove,6
child,recommend,6
fast,personality,6
depend,physical,4
eye,strength,8
fast,schedule,7
constant,obviously,1
memory,natural,4
burn,invest,1
drink,phone,20
absolutely,childhood,2
handle,pretty,11
dream,please,18
super,walk,18
due,obviously,5
related,resource,2
attack,related,4
general,probably,12
mess,somewhat,1
social,train,5
far,win,12
engage,train,2
attention,fight,29
particular,side,1
check,related,4
mistake,saying,15
afraid,somehow,8
mistake,risk,5
social,together,21
skill,throw,14
moving,story,9
ignore,meet,29
lol,meet,17
insecurities,weight,10
complain,thinking,5
feeling,prepare,12
actually,meal,8
play,shape,20
ahead,already,9
fall,heart,26
muscle,simply,6
mindset,solution,14
active,state,4
heart,whether,13
second,somewhere,3
environment,rest,5
aware,power,18
key,teach,10
prepare,teach,6
phone,somewhere,4
bunch,current,3
prepare,recognize,3
ahead,three,4
call,relax,6
impact,watch,10
sleep,tip,18
rest,story,14
eye,impact,5
motivated,tip,7
background,schedule,2
consistent,trick,1
information,solve,7
father,reason,16
behavior,terrible,10
far,half,9
escape,great,6
besides,never,10
besides,porn,5
currently,reality,5
due,dumb,9
eating,repeat,4
achieve,earn,9
college,decided,43
class,community,33
almost,evil,4
average,sorry,6
acknowledge,attention,7
beautiful,sort,7
horrible,ugly,3
line,wife,6
partner,ton,6
growth,healthy,24
gt,rich,6
development,properly,3
heart,truth,29
sport,whenever,2
moment,mood,15
course,draw,5
happy,related,7
butt,zero,4
making,zero,3
area,online,8
perhaps,quickly,2
build,exist,22
constant,run,6
doctor,pursue,4
obviously,perceive,3
frustrated,judge,2
end,shitty,12
constantly,emotionally,7
missing,wrong,5
recognize,remember,18
call,pull,13
honestly,kick,3
escape,safe,3
quite,working,17
build,expect,31
ask,strangers,9
consider,half,7
result,struggled,4
fast,pain,12
detail,pain,10
online,training,4
attractive,individual,5
interact,stand,2
earn,option,4
entire,moving,4
individual,moving,6
standard,win,6
prepare,pull,2
maintain,role,5
role,struggled,3
complain,return,3
detail,peace,4
mental,routine,18
awful,mental,7
difficult,weird,9
cry,easily,5
piece,saying,5
journal,move,7
judge,position,5
mirror,necessary,3
hear,ready,8
phone,surprise,3
boyfriend,gym,10
alone,hobbies,23
ie,news,1
bc,lol,8
attempt,whenever,1
reflect,require,4
commit,parent,8
thinking,win,10
find,regard,8
meditation,regard,2
interested,worry,12
circumstance,wrong,5
painful,play,6
bring,suffer,37
degree,surround,2
beat,home,20
financial,interest,8
deep,financial,4
abuse,struggle,23
intention,remind,5
acknowledge,financial,2
attractive,incredibly,12
cheat,gym,7
ex,rid,8
loser,mess,2
spend,touch,6
feed,lol,2
character,traits,15
reject,safe,2
group,potential,13
ie,potential,2
account,attitude,2
dead,girl,4
broken,shit,15
porn,term,9
agree,key,2
become,instagram,5
deeply,man,9
healthy,laziness,4
behaviour,late,11
suffer,water,7
extremely,tip,5
alive,clean,2
fat,water,7
girlfriend,god,6
difference,totally,7
hurt,stupid,34
inner,key,3
consistent,event,5
afraid,anywhere,3
big,sick,6
dumb,means,12
motivated,toxic,5
realise,worry,10
either,tldr,5
approach,bother,3
pressure,term,9
reality,struggle,24
rely,sit,3
carry,imagine,6
imagine,quality,2
rely,resource,2
lift,prefer,1
advantage,whole,5
per,ruin,1
fall,growth,9
force,journey,10
bed,particular,3
death,particular,1
computer,function,3
couple,rid,3
addicted,lifestyle,1
afford,save,8
potential,struggle,19
excuse,necessary,5
extreme,plan,5
close,necessary,5
detail,ego,3
identify,member,3
piece,useful,4
block,quit,7
nice,reply,15
attack,room,2
progress,regular,5
living,mentioned,6
correct,writing,2
environment,main,6
aside,last,10
million,plan,4
follow,zero,8
decided,tip,3
decided,setting,3
decided,treated,4
friendship,soul,1
badly,music,9
laugh,smoke,6
allow,rely,3
food,meaningful,3
count,entire,2
mistake,play,11
naturally,root,1
rarely,therapist,3
condition,die,5
develop,flaws,7
flaws,natural,3
fulfil,track,3
avoid,funny,8
made,yeah,18
acknowledge,courage,2
available,financial,1
listen,overall,4
exact,sign,1
esteem,grow,22
always,progress,23
achieve,encourage,9
detail,journal,4
comment,decide,9
comment,intention,8
cut,sort,11
fail,quiet,6
middle,reach,4
difficult,plus,3
laugh,straight,6
content,suck,1
damn,mirror,3
app,follow,6
app,rarely,2
commit,rarely,3
crap,writing,1
fall,mentioned,6
message,term,6
random,suck,1
lack,left,23
decide,father,6
awful,miss,4
emotionally,somewhat,2
fight,media,9
couple,front,9
pull,quit,6
glad,whole,2
hide,single,3
forget,necessary,3
hide,individual,2
fit,funny,4
average,whatever,12
full,sick,6
bother,pain,5
overcome,soon,4
lesson,meditation,5
bear,trauma,7
ruin,sorry,4
fine,please,12
deserve,esteem,22
miss,throw,7
doubt,heres,2
kind,strangers,2
honestly,mindset,8
receive,turn,7
healthy,quote,5
dream,quote,5
determine,manage,7
boundaries,cost,1
dream,shitty,3
pattern,productive,7
finish,pattern,3
bear,dude,4
fuck,quote,6
ex,second,6
jealous,try,13
idk,important,4
already,death,6
fine,lazy,14
cool,seriously,6
awful,funny,2
butt,doubt,12
shame,worth,7
anyway,opinion,13
constantly,engage,3
invest,victim,1
journey,sign,6
quit,sign,4
dumb,happy,8
childhood,special,4
chance,culture,7
risk,spot,3
fire,happiness,11
expectation,sell,4
try,wife,16
core,say,10
address,sure,5
afford,kid,11
certain,solve,7
admit,information,6
death,genuine,1
entire,youtube,5
express,usually,8
please,present,16
jealous,treat,4
argue,cool,2
send,tv,4
return,worthless,1
relax,struggle,4
bc,depend,1
less,ugly,16
beat,succeed,6
jump,specific,2
quality,reason,8
meditation,sick,3
main,specific,5
mom,position,5
asshole,together,7
outcome,pain,5
outcome,treat,6
culture,hear,10
everybody,head,3
conscious,pass,3
boyfriend,common,4
broke,realise,1
immediately,perhaps,2
catch,light,3
expectation,skill,17
happen,suggest,10
react,train,3
naturally,woman,13
choose,dumb,12
story,waiting,6
comment,zero,4
push,rely,5
abuse,sort,2
hobby,pursue,4
cycle,unfortunately,2
honest,relationship,31
regular,relationship,4
aspect,big,8
class,honest,6
honest,mentality,2
pay,touch,8
practice,regular,4
excuse,quality,1
break,standard,4
partner,workout,3
refuse,short,4
hurts,quit,3
hurts,purpose,1
activity,touch,3
community,financial,2
hang,piece,1
afford,hang,2
development,number,3
identify,involved,1
admit,sometimes,6
replace,truly,4
difference,force,12
conscious,totally,6
affect,certainly,4
achievement,insecure,5
head,news,4
consider,phone,11
community,guilt,5
awful,kid,8
convince,video,3
parent,relax,8
journal,sense,9
behavior,regularly,3
left,method,4
jump,truth,4
anyway,search,2
awareness,putting,2
actively,huge,4
huge,switch,1
engage,regularly,1
actively,switch,1
account,protect,1
away,offer,8
call,mess,19
crazy,eventually,9
forgive,house,5
force,message,4
force,mess,3
abuse,current,3
addiction,productive,7
apart,ultimately,1
laziness,possibly,2
fall,light,11
appreciate,knowledgeable,4
compassion,stop,9
dead,plan,6
bed,deeply,2
class,period,7
dark,trouble,2
circumstance,recognize,11
ex,interest,6
resource,source,4
exist,gone,6
accept,language,8
path,putting,7
ass,react,1
progress,sort,8
draw,need,4
easy,period,6
main,means,7
follow,moving,8
lack,regular,4
correct,short,1
serve,society,5
damage,decide,1
ahead,correct,2
ahead,empty,2
burn,explore,2
regular,spot,1
limit,marry,2
ask,circle,7
esteem,regret,4
difficult,sell,1
buy,man,16
okay,poor,5
identify,serve,4
amount,quite,9
decided,wait,6
actively,smoke,3
free,unhappy,3
commit,technique,2
genuinely,mistakes,5
terrible,therapist,8
case,perhaps,7
seek,tip,10
consequence,free,9
media,power,10
affect,text,3
eat,health,76
either,turn,49
anxiety,worry,56
continue,couple,9
couple,standard,3
achieve,motivation,90
deep,result,57
eating,practice,18
personal,plan,33
cost,meditate,1
fail,project,22
perspective,read,25
act,desire,41
drop,however,10
health,sense,47
health,willing,9
fit,setting,4
productive,stay,34
need,see,129
high,see,136
become,teacher,28
joy,read,16
car,social,21
made,sport,13
order,spend,19
extremely,spend,15
fuck,poor,15
beat,call,18
sad,turn,16
empty,least,5
angry,speak,33
food,plenty,9
base,poor,7
order,rich,11
joy,sport,4
enough,reflect,9
early,follow,26
enjoy,probably,34
behavior,depression,27
flaws,ultimately,3
depressed,see,19
keep,prove,24
body,field,12
pain,sense,66
sense,smile,40
brain,system,47
process,state,38
angry,fully,5
come,response,24
become,late,100
made,three,20
girl,trouble,19
fuck,guess,63
story,trouble,7
eat,react,4
drink,eye,10
encourage,means,8
either,recently,18
learn,require,72
allow,either,33
active,require,8
computer,science,44
happiness,lie,34
buy,desire,12
mine,public,1
amount,comfortable,3
attitude,break,5
first,light,27
story,woman,38
highly,play,11
power,win,26
damage,read,5
already,means,57
awkward,girlfriend,6
back,begin,121
smoke,working,9
girlfriend,place,8
hit,word,14
close,finally,36
fail,luck,16
big,butt,49
confidence,say,72
awesome,ever,15
asshole,learn,17
become,forward,49
actually,pretend,5
please,wish,30
please,weird,8
balance,please,2
fun,smile,14
seriously,smile,9
ever,opportunity,47
alone,grow,85
lack,plan,51
always,large,14
sort,talk,37
behavior,first,50
ask,sort,29
class,hang,22
career,close,22
prove,try,27
emotion,ever,63
decided,rather,12
intention,rather,7
circle,shit,6
everything,realize,58
motivation,seem,24
place,position,11
couple,therapy,21
motivation,usually,24
lost,ready,8
learn,responsible,18
face,several,9
probably,respect,16
group,read,36
money,suffer,39
achieve,decided,20
badly,choose,25
create,professional,15
lose,two,68
pay,pursue,23
pay,safe,6
education,lose,4
bring,earn,3
name,safe,6
outcome,word,11
event,lead,25
free,growth,13
computer,free,13
room,view,4
context,tool,4
able,exactly,14
future,thinking,77
literally,walk,23
course,low,29
lead,test,18
comment,understanding,7
anymore,ever,85
ever,strong,73
repeat,talk,14
become,clearly,13
active,seem,8
pretty,wonder,13
notice,play,55
already,run,48
already,break,43
apply,often,44
two,value,61
strong,value,59
crazy,future,9
emotion,role,14
almost,anymore,51
conversation,event,28
anymore,stress,23
anymore,inner,4
damage,strong,8
space,type,7
line,power,12
apply,repeat,5
calm,fast,4
option,white,1
inner,method,4
dream,suggest,3
become,company,31
big,company,14
aspect,everything,15
approach,living,10
bed,hurt,12
anyway,dream,9
constant,wife,1
forgive,made,23
family,heres,9
forgive,saying,7
enjoy,practice,51
enjoy,girlfriend,29
compassion,lesson,5
rule,willing,12
close,exist,12
complete,judge,9
excuse,forward,13
add,lesson,8
either,forward,14
either,succeed,9
excuse,path,14
opportunity,solution,13
